,image_path,uniq_id,label,First_category,image,width,height,definition,image_224x224
647,../Data\Images\3dfd14b667357e26ff6d66761cdc203f.jpg,3dfd14b667357e26ff6d66761cdc203f,0,Baby Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1033x1400 at 0x1580F664A50>,1033,1400,1446200,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F6644D0>
648,../Data\Images\9656b0a52d364da5eed38a4bb2d9f6e5.jpg,9656b0a52d364da5eed38a4bb2d9f6e5,0,Baby Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=895x1000 at 0x1580F664F50>,895,1000,895000,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F6649D0>
649,../Data\Images\7cf36a3f1f2bd785954cc876a941da40.jpg,7cf36a3f1f2bd785954cc876a941da40,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1486x1488 at 0x1580F665450>,1486,1488,2211168,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F664ED0>
650,../Data\Images\43f4a023dd92830ab5b26886c496f23e.jpg,43f4a023dd92830ab5b26886c496f23e,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x1245 at 0x1580F665950>,1100,1245,1369500,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F664F10>
651,../Data\Images\705b90361aeda1849a728d80625a78a9.jpg,705b90361aeda1849a728d80625a78a9,0,Baby Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=759x1489 at 0x1580F665E50>,759,1489,1130151,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F6658D0>
652,../Data\Images\0dc4d2767fe8424a3263ab141884f83d.jpg,0dc4d2767fe8424a3263ab141884f83d,6,Watches,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1002x1129 at 0x1580F666350>,1002,1129,1131258,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F665DD0>
653,../Data\Images\f89ebd1d0889fbafa7c9453dbb0dfffd.jpg,f89ebd1d0889fbafa7c9453dbb0dfffd,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x809 at 0x1580F666850>,1100,809,889900,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F6662D0>
654,../Data\Images\e1d8c5b60f9157f8e21c77cf795952f2.jpg,e1d8c5b60f9157f8e21c77cf795952f2,0,Baby Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=498x1100 at 0x1580F666D50>,498,1100,547800,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F6667D0>
655,../Data\Images\f79c9db3abd7faca714c92aeba9b6728.jpg,f79c9db3abd7faca714c92aeba9b6728,0,Baby Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=825x1100 at 0x1580F667250>,825,1100,907500,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F666CD0>
656,../Data\Images\260c74b5a09272dec1a8207db3541a0d.jpg,260c74b5a09272dec1a8207db3541a0d,0,Baby Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1256x1012 at 0x1580F667750>,1256,1012,1271072,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F6671D0>
657,../Data\Images\51b6809d527ea36798bddc2bb8557bc2.jpg,51b6809d527ea36798bddc2bb8557bc2,0,Baby Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1299x1500 at 0x1580F667C50>,1299,1500,1948500,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F6676D0>
658,../Data\Images\5ae4626271e8eefe5eb2aaf42c00724f.jpg,5ae4626271e8eefe5eb2aaf42c00724f,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1500x1500 at 0x1580F670190>,1500,1500,2250000,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F667BD0>
659,../Data\Images\90453db0386931707b256dfa1e32c404.jpg,90453db0386931707b256dfa1e32c404,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1642x2083 at 0x1580F670690>,1642,2083,3420286,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F670110>
660,../Data\Images\bd2a71a635bf307de0056b74205918b7.jpg,bd2a71a635bf307de0056b74205918b7,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1279x792 at 0x1580F670B90>,1279,792,1012968,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F670610>
661,../Data\Images\8c90f3ca64ea1a8ce104c3c3f5fc173f.jpg,8c90f3ca64ea1a8ce104c3c3f5fc173f,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=852x1312 at 0x1580F671090>,852,1312,1117824,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F670B10>
662,../Data\Images\70d571a25d37e16d5d5f4e94faccf454.jpg,70d571a25d37e16d5d5f4e94faccf454,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=850x995 at 0x1580F671590>,850,995,845750,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F671010>
663,../Data\Images\dd9a5979c32bbdd836984529af862303.jpg,dd9a5979c32bbdd836984529af862303,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=918x1100 at 0x1580F671A90>,918,1100,1009800,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F671510>
664,../Data\Images\c9c4720bca91b8ce27d8190a7c4c139c.jpg,c9c4720bca91b8ce27d8190a7c4c139c,0,Baby Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1009x2091 at 0x1580F671F90>,1009,2091,2109819,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F671A10>
665,../Data\Images\d6a50203fad654981605a70a7bde52b7.jpg,d6a50203fad654981605a70a7bde52b7,0,Baby Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x654 at 0x1580F672490>,1100,654,719400,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F671F10>
666,../Data\Images\f9a8320c182841024f47ebcba284085a.jpg,f9a8320c182841024f47ebcba284085a,0,Baby Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=700x555 at 0x1580F672990>,700,555,388500,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F672410>
667,../Data\Images\5eec66ec172ce096cd4e5c947686b56a.jpg,5eec66ec172ce096cd4e5c947686b56a,0,Baby Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=503x1000 at 0x1580F672E90>,503,1000,503000,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F672910>
668,../Data\Images\3f025b9dc8065fe5a155573e5b21a70d.jpg,3f025b9dc8065fe5a155573e5b21a70d,5,Kitchen & Dining,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1318x2430 at 0x1580F673390>,1318,2430,3202740,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F672E10>
669,../Data\Images\d0fee79693c7dc3132d30491323b6407.jpg,d0fee79693c7dc3132d30491323b6407,0,Baby Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x821 at 0x1580F673890>,1100,821,903100,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F673310>
670,../Data\Images\d06bb04b096c77dc3302eaf2db336f96.jpg,d06bb04b096c77dc3302eaf2db336f96,0,Baby Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1088x1256 at 0x1580F673D90>,1088,1256,1366528,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F673810>
671,../Data\Images\0ca8e323551dd7107ef57ef7c3e77aee.jpg,0ca8e323551dd7107ef57ef7c3e77aee,5,Kitchen & Dining,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1400x1440 at 0x1580F6782D0>,1400,1440,2016000,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F673D10>
672,../Data\Images\6eabdbbbffdfae86c3c5177ba0f96ea7.jpg,6eabdbbbffdfae86c3c5177ba0f96ea7,0,Baby Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=448x904 at 0x1580F6787D0>,448,904,404992,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F678250>
673,../Data\Images\c997312abfa36281d41366cb4a3b908e.jpg,c997312abfa36281d41366cb4a3b908e,5,Kitchen & Dining,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=984x1100 at 0x1580F678CD0>,984,1100,1082400,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F678750>
674,../Data\Images\2bf0ca6d25501c067cd12a2a4939443f.jpg,2bf0ca6d25501c067cd12a2a4939443f,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1833x2073 at 0x1580F6791D0>,1833,2073,3799809,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F678C50>
675,../Data\Images\7f6678a6217c831b716feca796f689fd.jpg,7f6678a6217c831b716feca796f689fd,0,Baby Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x1045 at 0x1580F6796D0>,1100,1045,1149500,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F679150>
676,../Data\Images\ce9cb60201f1cdc33e4b58d3583c7a5c.jpg,ce9cb60201f1cdc33e4b58d3583c7a5c,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1711x1823 at 0x1580F679BD0>,1711,1823,3119153,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F679650>
677,../Data\Images\5518124b75d6c6dfee4c2e4c0cfa716a.jpg,5518124b75d6c6dfee4c2e4c0cfa716a,5,Kitchen & Dining,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=8484x11042 at 0x1580F67A0D0>,8484,11042,93680328,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F679B50>
678,../Data\Images\22ac36ba254a68d7dd6173f099771147.jpg,22ac36ba254a68d7dd6173f099771147,0,Baby Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=3663x3546 at 0x1580F67A9D0>,3663,3546,12988998,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F242750>
679,../Data\Images\6c441a6ca8eb4e5ca882c9c0df03ff0c.jpg,6c441a6ca8eb4e5ca882c9c0df03ff0c,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1008x1277 at 0x1580F67AD10>,1008,1277,1287216,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F67A850>
680,../Data\Images\025a85a3d1cddc6307f7dc075d8d2132.jpg,025a85a3d1cddc6307f7dc075d8d2132,5,Kitchen & Dining,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=878x703 at 0x1580F67B210>,878,703,617234,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F67AC90>
681,../Data\Images\fd10586bf7f01bc57e0c5364d4b2c3f7.jpg,fd10586bf7f01bc57e0c5364d4b2c3f7,0,Baby Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=952x1169 at 0x1580F67B710>,952,1169,1112888,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F67B190>
682,../Data\Images\91795f4b0e4aac27314477a91b63bfb7.jpg,91795f4b0e4aac27314477a91b63bfb7,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=833x954 at 0x1580F67BC10>,833,954,794682,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F67B690>
683,../Data\Images\ead122f4b1da293eb2d719baf104dfc9.jpg,ead122f4b1da293eb2d719baf104dfc9,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=459x1100 at 0x1580F684150>,459,1100,504900,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F67BB90>
684,../Data\Images\8396537a124f502d11ab99972c816129.jpg,8396537a124f502d11ab99972c816129,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=427x956 at 0x1580F684650>,427,956,408212,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F6840D0>
685,../Data\Images\6b5cdfe68595fbcab0e05dc625d3d66a.jpg,6b5cdfe68595fbcab0e05dc625d3d66a,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1067x1223 at 0x1580F684B50>,1067,1223,1304941,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F6845D0>
686,../Data\Images\911a6efe69bde398fbbddcb0b4bb466f.jpg,911a6efe69bde398fbbddcb0b4bb466f,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=443x1100 at 0x1580F685050>,443,1100,487300,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F684AD0>
687,../Data\Images\d61b368146f83075937e144dab93c6a1.jpg,d61b368146f83075937e144dab93c6a1,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1031x1100 at 0x1580F685550>,1031,1100,1134100,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F684FD0>
688,../Data\Images\bc2aaae47829fd5825f6cc2ec51c2c5f.jpg,bc2aaae47829fd5825f6cc2ec51c2c5f,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=501x1100 at 0x1580F685A50>,501,1100,551100,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F6854D0>
689,../Data\Images\55195de3873fffaa9e37b041533d7305.jpg,55195de3873fffaa9e37b041533d7305,5,Kitchen & Dining,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=776x1380 at 0x1580F685F50>,776,1380,1070880,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F6859D0>
690,../Data\Images\cdc33ed715261b08e315a2a19427bc23.jpg,cdc33ed715261b08e315a2a19427bc23,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=508x1100 at 0x1580F686450>,508,1100,558800,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F685ED0>
691,../Data\Images\c65fa0b38ab99792630468bd7dd26416.jpg,c65fa0b38ab99792630468bd7dd26416,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=398x1100 at 0x1580F686950>,398,1100,437800,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F6863D0>
692,../Data\Images\142994b421c052a6193052c6c8c3d076.jpg,142994b421c052a6193052c6c8c3d076,1,Beauty and Personal Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=216x500 at 0x1580F686E50>,216,500,108000,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F6868D0>
693,../Data\Images\c6adf41cd378b1f6a7ac62675b060411.jpg,c6adf41cd378b1f6a7ac62675b060411,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1192x870 at 0x1580F687350>,1192,870,1037040,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F686DD0>
694,../Data\Images\0ae859a69c7608d8197c3ba8c37bc6ec.jpg,0ae859a69c7608d8197c3ba8c37bc6ec,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1000x1100 at 0x1580F687850>,1000,1100,1100000,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F6872D0>
695,../Data\Images\3bf09b28e3bf526c2dfebfe591921103.jpg,3bf09b28e3bf526c2dfebfe591921103,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1192x870 at 0x1580F687D50>,1192,870,1037040,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F6877D0>
696,../Data\Images\82fbc93cd45ab747e7e606f2c52c7335.jpg,82fbc93cd45ab747e7e606f2c52c7335,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1000x1100 at 0x1580F694290>,1000,1100,1100000,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F687CD0>
697,../Data\Images\07912328f580cf080d721e6466287896.jpg,07912328f580cf080d721e6466287896,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1192x872 at 0x1580F694790>,1192,872,1039424,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F694210>
698,../Data\Images\10b6738d7058738a9a7d107bbb2833f4.jpg,10b6738d7058738a9a7d107bbb2833f4,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2791x2875 at 0x1580F694C90>,2791,2875,8024125,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F694710>
699,../Data\Images\59247d4024d85bfaf9e48368cba6d870.jpg,59247d4024d85bfaf9e48368cba6d870,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=5280x2472 at 0x1580F695190>,5280,2472,13052160,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F694C10>
700,../Data\Images\7d99ac27ad194bc62000c46779c42732.jpg,7d99ac27ad194bc62000c46779c42732,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x1024 at 0x1580F695690>,1100,1024,1126400,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F695110>
701,../Data\Images\14bc693d9b86c58696e5917045e9d4de.jpg,14bc693d9b86c58696e5917045e9d4de,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=4131x3286 at 0x1580F695B90>,4131,3286,13574466,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F695610>
702,../Data\Images\1218fd9be42d45a81846db9f65a983bd.jpg,1218fd9be42d45a81846db9f65a983bd,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1000x1000 at 0x1580F696090>,1000,1000,1000000,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F695B10>
703,../Data\Images\3f9f12fa8fc6d7ebef136040f179a201.jpg,3f9f12fa8fc6d7ebef136040f179a201,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=4120x3291 at 0x1580F696590>,4120,3291,13558920,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F696010>
704,../Data\Images\7915f1c0703450d4b1446c06066d9a59.jpg,7915f1c0703450d4b1446c06066d9a59,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=979x1100 at 0x1580F696A90>,979,1100,1076900,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F696510>
705,../Data\Images\595f508cdfbfa162d0fe7b97cc99ef42.jpg,595f508cdfbfa162d0fe7b97cc99ef42,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x740 at 0x1580F697010>,1100,740,814000,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F696A10>
706,../Data\Images\8a306758531cffad41e7a28e41576c49.jpg,8a306758531cffad41e7a28e41576c49,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=4170x2792 at 0x1580F697490>,4170,2792,11642640,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F696A50>
707,../Data\Images\ff24511994fc459d04145231c8876d6c.jpg,ff24511994fc459d04145231c8876d6c,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=979x1100 at 0x1580F697990>,979,1100,1076900,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F697410>
708,../Data\Images\ce9207944cedeaa82e4ea6269586af2a.jpg,ce9207944cedeaa82e4ea6269586af2a,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=5147x1507 at 0x1580F697E90>,5147,1507,7756529,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F697910>
709,../Data\Images\dbca6ab4ebf827884073e2890388b744.jpg,dbca6ab4ebf827884073e2890388b744,0,Baby Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2320x1153 at 0x1580F6A03D0>,2320,1153,2674960,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F697E10>
710,../Data\Images\7729e54756a60aecb2067a747c890913.jpg,7729e54756a60aecb2067a747c890913,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=927x1100 at 0x1580F6A08D0>,927,1100,1019700,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F6A0350>
711,../Data\Images\28401ff0dbc191d34c2f1103e78e082a.jpg,28401ff0dbc191d34c2f1103e78e082a,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x1100 at 0x1580F6A11D0>,1100,1100,1210000,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F6A0850>
712,../Data\Images\227fc5c4fca14c424ff33e40941d22fa.jpg,227fc5c4fca14c424ff33e40941d22fa,0,Baby Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1132x863 at 0x1580F6A1410>,1132,863,976916,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F67A790>
713,../Data\Images\841b14271aa4c29f291f600c9556145c.jpg,841b14271aa4c29f291f600c9556145c,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=979x1100 at 0x1580F6A1790>,979,1100,1076900,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F6A1210>
714,../Data\Images\6acca991d2353781779b866e4f96edd9.jpg,6acca991d2353781779b866e4f96edd9,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=979x1100 at 0x1580F6A1C10>,979,1100,1076900,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F6A1710>
715,../Data\Images\d68b774e9529a4b94a5c6c8943a1b8b3.jpg,d68b774e9529a4b94a5c6c8943a1b8b3,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x893 at 0x1580F6A2110>,1100,893,982300,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F6A1B90>
716,../Data\Images\83b7c331ebdd018bea7cecb6171eda96.jpg,83b7c331ebdd018bea7cecb6171eda96,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=979x1100 at 0x1580F6A2610>,979,1100,1076900,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F6A2090>
717,../Data\Images\a371cfcae8c6ec3b82ae37a83a8ae9b9.jpg,a371cfcae8c6ec3b82ae37a83a8ae9b9,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=4120x3291 at 0x1580F6A2B10>,4120,3291,13558920,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F6A2590>
718,../Data\Images\b33d82c619bf88c3e3bb8f53beab0c4b.jpg,b33d82c619bf88c3e3bb8f53beab0c4b,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1250x1200 at 0x1580F6A3010>,1250,1200,1500000,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F6A2A90>
719,../Data\Images\3dfdf277bccb74532c0387adfed2897d.jpg,3dfdf277bccb74532c0387adfed2897d,0,Baby Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1200x1600 at 0x1580F6A3510>,1200,1600,1920000,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F6A2F90>
720,../Data\Images\5cd3d274d71e1e0d6bf075421461b2d5.jpg,5cd3d274d71e1e0d6bf075421461b2d5,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1400x1000 at 0x1580F6A3A10>,1400,1000,1400000,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F6A3490>
721,../Data\Images\52a8d66e466da645e413d2cecc294bd9.jpg,52a8d66e466da645e413d2cecc294bd9,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=5184x3456 at 0x1580F6A3F10>,5184,3456,17915904,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F6A3990>
722,../Data\Images\7091af252a785131c5a124fb90705fda.jpg,7091af252a785131c5a124fb90705fda,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1400x1000 at 0x1580F6A4450>,1400,1000,1400000,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F6A3E90>
723,../Data\Images\7c785e9e26092c0b6ed038085e90d89d.jpg,7c785e9e26092c0b6ed038085e90d89d,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=936x320 at 0x1580F6A4950>,936,320,299520,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F6A43D0>
724,../Data\Images\00cbbc837d340fa163d11e169fbdb952.jpg,00cbbc837d340fa163d11e169fbdb952,4,Home Furnishing,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1347x326 at 0x1580F6A4E50>,1347,326,439122,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F6A48D0>
725,../Data\Images\282102897daa1c2513cf76837a8d5a4c.jpg,282102897daa1c2513cf76837a8d5a4c,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x1081 at 0x1580F6A5350>,1100,1081,1189100,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F6A4DD0>
726,../Data\Images\eda00df2c5e1d006a8608e881bfcf300.jpg,eda00df2c5e1d006a8608e881bfcf300,0,Baby Care,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=781x1100 at 0x1580F6A5850>,781,1100,859100,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F6A52D0>
727,../Data\Images\fd75569f00649bda69d490d54e01378c.jpg,fd75569f00649bda69d490d54e01378c,3,Home Decor & Festive Needs,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=1100x1100 at 0x1580F6A5D50>,1100,1100,1210000,<PIL.Image.Image image mode=RGB size=224x224 at 0x1580F6A57D0>
